FINANCIAL_ITEM_CODE,FINANCIAL_ITEM_NAME_TR,FINANCIAL_ITEM_NAME_EN,SYMBOL,2020/3,2020/6,2020/9,2020/12,2021/3,2021/6,2021/9,2021/12,2022/3,2022/6,2022/9,2022/12,2023/3,2023/6,2023/9,2023/12,2024/3,2024/6,2024/9,2024/12,2025/3,2025/6,2025/9
1A,Dönen Varlıklar,CURRENT ASSETS,ODAS,88676676,93157364,63372290,69437501,67180973,73886680,121084866,83392517,113946096,132776113,185937022,388626397,198902945,159972340,183789396,263873765,180233809,255053063,220298924,280341687,251301698,225342298,175045774
1AA,Nakit ve Nakit Benzerleri,Cash and Cash Equivalents,ODAS,4043979,9290544,1949813,2076128,3279186,5968678,35078008,12975228,24358699,45478987,85179637,129862245,17845751,13968796,40275521,34664583,14971631,82197118,57311250,65804527,44199867,50850039,31091327
1AB,Finansal Yatırımlar,Short-Term Financial Investments,ODAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AC,Ticari Alacaklar,Short-Term Trade Receivables,ODAS,21771780,28189941,11715191,25374613,19515737,21212078,20724106,17641381,17080742,27069506,16813246,47152592,119277706,82151446,73011625,95638952,60350872,76390095,76021602,91059981,68184960,69701754,29172170
1AD,Finans Sektörü Faaliyetlerinden Alacaklar,Short-Term Receivables from Financial Operations,ODAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AE,Diğer Alacaklar,Short-Term Other Receivables,ODAS,8705801,8407536,6578683,4360766,4006796,3791085,4053864,3388689,3256104,3991562,3231312,4839469,2625316,4807197,2602783,8494919,8244298,5201010,4459882,5831125,6055216,5675567,10067172
1AEA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,ODAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AF,Stoklar,Inventories,ODAS,24856184,27075162,27219190,26062164,26776464,27965843,29581253,21992625,22104305,23363486,27211267,70572908,37881208,33133200,36255147,73293012,62811616,58092292,47551509,62185921,97403163,61761753,62563956
1AG,Canlı Varlıklar,Short-Term Live Assets,ODAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1AH,Diğer Dönen Varlıklar,Other Current Assets,ODAS,29213367,20113504,15834966,11483520,13529539,14872664,31567811,27342539,47109398,32835152,53476353,136146480,21241887,25888914,31620906,51758043,33855393,33172548,34954681,55460133,35458492,37353186,42151148
1AI,(Ara Toplam),(Subtotal),ODAS,88591112,93076687,63297844,69357191,67107721,73810348,121005041,83340462,113909248,132738693,185911815,388573694,198871868,159949553,183765980,263849510,180233809,255053063,220298924,280341687,251301698,225342298,175045774
1AJ,Satış Amacıyla Elde Tutulan Duran Varlıklar,Assets to be Sold,ODAS,85565,80677,74447,80310,73252,76331,79825,52055,36848,37419,25206,52703,31078,22787,23415,24255,0,0,0,0,0,0,0
1AK,Duran Varlıklar,LONG TERM ASSETS,ODAS,408809648,392109674,349119926,388818947,347787594,338640581,331299069,438488328,405336748,380204568,380982490,896823672,385238206,306685877,314793385,840669595,594579716,677523175,723140068,931873313,780086540,787452949,797722259
1B,Ticari Alacaklar,Trade Receivables,ODAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35895897,35806085,44911538,42469422,42375146,42166185
1BA,Finans Sektörü Faaliyetlerinden Alacaklar,Long-Term Receivables from Financial Operations,ODAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BB,Diğer Alacaklar,Other Receivables,ODAS,317149,309833,274579,181961,148490,144797,135117,125940,76994,63584,43456,62572,36588,28396,26785,133645,22550,22178,21337,16247,12513,11891,11385
1BBA,Müşteri Sözleşmelerinden Doğan Varlıklar,None,ODAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BC,Finansal Yatırımlar,Financial Investments,ODAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BD,Özkaynak Yöntemiyle Değerlenen Yatırımlar,Investments with Equity Method,ODAS,1024859,1687139,3844673,3668201,3712035,3768670,4103327,3392411,2355550,4772239,6054118,80141,10423,7731,7292,73493,53406,56941,59666,76918,63052,63518,65379
1BE,Canlı Varlıklar,Long-Term Live Assets,ODAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BF,Yatırım Amaçlı Gayrimenkuller,Real Estate Investments,ODAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BFA,Stoklar,Stoklar,ODAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BFAA,Kullanım Hakkı Varlıkları,None,ODAS,0,0,0,620213,505215,475283,465135,286953,228837,248361,194631,491859,234763,360645,305629,595806,642721,406996,345625,460786,466116,295367,260108
1BG,Maddi Duran Varlıklar,Tangible Fixed Assets,ODAS,374396010,361363141,318583923,339188394,300405448,292281688,283672443,416802207,384274691,356324757,332629866,786362401,341304569,258513624,261825440,739646105,537873667,565517056,604095842,794947851,689586120,691330745,708364923
1BGA,Şerefiye,Goodwill,ODAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1BH,Maddi Olmayan Duran Varlıklar,Intangible Fixed Assets,ODAS,10890961,11182875,9997454,10843885,9575826,8912084,9172720,6190223,5655293,5236861,4628042,19618971,5154752,4287124,4120972,18738872,13250648,15086920,27998806,36888447,31111438,30140831,27877747
1BJ,Ertelenmiş Vergi Varlığı,Long Term Deffered Tax Assets,ODAS,5764231,4716376,4063607,23069804,21912145,19874746,24836801,7236111,7951357,5732132,28105091,74039992,33179190,35412506,39999060,73729787,37330327,47954845,42255835,48139874,11282418,13034987,8784038
1BK,Diğer Duran Varlıklar,Other Long-Term Assets,ODAS,16416437,12850310,12355690,11246489,11528435,13183312,8913526,4454483,4794027,7826635,9327287,16167736,5317920,8075849,8508206,7751887,5406398,12582343,12556872,6431653,5095460,10200464,10192494
1BL,TOPLAM VARLIKLAR,TOTAL ASSETS,ODAS,497486325,485267039,412492217,458256447,414968567,412527261,452383935,521880845,519282844,512980681,566919512,1285450069,584141151,466658217,498582780,1104543360,774813526,932576238,943438992,1212215000,1031388237,1012795247,972768033
1BM,KAYNAKLAR,LIABILITIES,ODAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2A,Kısa Vadeli Yükümlülükler,SHORT TERM LIABILITIES,ODAS,180851519,179571339,176638328,148490440,146057240,126999472,105164846,97143515,100650800,111470253,121410979,259784598,182169403,156827316,130642033,178594791,111205829,169495300,169026643,221557690,129881086,142362100,74388836
2AA,Finansal Borçlar,Short-Term Financial Loans,ODAS,109205867,115292142,108971504,71090028,71921878,57568886,50553121,53200030,37986630,37377147,32330884,33513579,21589061,25123943,6371560,9037434,7015848,11251563,12425972,15043282,23783318,31553804,18977134
2AAG,Diğer Finansal Yükümlülükler,Other Short-Term Financial Liabilities,ODAS,11167637,8593158,9610703,10529682,13997203,13164103,451067,264039,198042,1650131,289937,421039,189629,332467,273936,383217,493186,244384,161853,199893,375176,386863,338326
2AAGAA,Ticari Borçlar,Short-Term Trade Payables,ODAS,37302409,37814722,35168441,37764173,34038937,34508780,29384796,22382571,22828755,22093126,18650721,60531452,50945849,46192528,43147789,52734900,35912388,39248890,41595222,56319321,36565675,45830969,31379995
