symbol,tarih,sentiment,volatility,is_related_party,currency_impact,category
SAHOL,08.02.2022 18:39:51,0,2,0,0,GENEL_BILGI
SAHOL,09.02.2022 18:25:08,0,2,0,0,GENEL_BILGI
SAHOL,11.02.2022 18:33:22,0,2,0,0,GENEL_BILGI
SAHOL,18.02.2022 18:56:34,0,2,0,0,GENEL_BILGI
SAHOL,23.02.2022 16:12:23,-40,5,1,0,GENEL_BILGI
SAHOL,24.02.2022 18:41:03,0,2,0,0,GENEL_BILGI
SAHOL,24.02.2022 19:04:11,0,0,0,0,GENEL_BILGI
SAHOL,24.02.2022 19:04:58,0,0,0,0,GENEL_BILGI
SAHOL,28.02.2022 09:30:38,0,0,0,0,GENEL_BILGI
SAHOL,28.02.2022 09:31:09,0,0,0,0,GENEL_BILGI
SAHOL,02.03.2022 18:34:51,0,2,0,0,GENEL_BILGI
SAHOL,03.03.2022 18:31:36,0,2,0,0,GENEL_BILGI
SAHOL,08.03.2022 18:40:36,0,2,0,0,GENEL_BILGI
SAHOL,10.03.2022 18:20:24,0,2,0,0,GENEL_BILGI
SAHOL,18.03.2022 18:25:25,0,2,0,0,GENEL_BILGI
SAHOL,23.03.2022 19:56:10,0,2,0,0,GENEL_BILGI
SAHOL,24.03.2022 09:06:30,0,0,0,0,GENEL_BILGI
SAHOL,24.03.2022 19:13:56,0,2,0,0,GENEL_BILGI
SAHOL,25.03.2022 18:42:58,0,2,0,0,GENEL_BILGI
SAHOL,28.03.2022 18:36:29,0,2,0,0,GENEL_BILGI
SAHOL,29.03.2022 09:13:34,0,0,0,0,GENEL_BILGI
SAHOL,30.03.2022 20:10:38,0,0,0,0,GENEL_BILGI
SAHOL,30.03.2022 20:22:50,30,1,0,0,Kâr_Artışı
SAHOL,30.03.2022 20:58:08,0,0,0,0,GENEL_BILGI
SAHOL,30.03.2022 20:58:36,0,0,0,0,GENEL_BILGI
SAHOL,31.03.2022 17:10:15,30,1,1,0,YATIRIM_SOZLESME
SAHOL,05.04.2022 16:37:22,30,1,1,0,SERMAYE_TEMETTU
SAHOL,05.04.2022 18:39:20,0,2,0,0,GENEL_BILGI
SAHOL,08.04.2022 18:24:24,0,2,0,0,GENEL_BILGI
SAHOL,12.04.2022 19:13:55,0,0,0,0,GENEL_BILGI
SAHOL,12.04.2022 19:14:05,0,0,0,0,GENEL_BILGI
SAHOL,13.04.2022 16:05:44,-40,5,1,0,GENEL_BILGI
SAHOL,18.04.2022 09:29:29,0,0,0,0,GENEL_BILGI
SAHOL,18.04.2022 19:13:08,0,2,0,0,GENEL_BILGI
SAHOL,21.04.2022 18:44:00,0,2,0,0,GENEL_BILGI
SAHOL,25.04.2022 09:17:41,0,0,0,0,GENEL_BILGI
SAHOL,29.04.2022 09:00:04,30,2,0,1,YATIRIM_SOZLESME
SAHOL,05.05.2022 17:11:03,-20,2,0,0,FINANSAL_RAPOR
SAHOL,06.05.2022 18:37:05,0,2,0,0,GENEL_BILGI
SAHOL,09.05.2022 15:12:24,-20,2,0,0,FINANSAL_RAPOR
