symbol,tarih,sentiment,volatility,is_related_party,currency_impact,category
INDES,08.02.2022 09:04:11,0,5,1,0,YATIRIM_SOZLESME
INDES,09.02.2022 09:03:28,0,5,1,0,YATIRIM_SOZLESME
INDES,10.02.2022 17:27:15,-40,5,1,0,GENEL_BILGI
INDES,14.02.2022 08:53:10,0,5,0,0,GENEL_BILGI
INDES,15.02.2022 08:38:53,0,5,0,0,GENEL_BILGI
INDES,16.02.2022 08:47:31,0,5,0,0,GENEL_BILGI
INDES,17.02.2022 08:14:41,0,5,1,0,YATIRIM_SOZLESME
INDES,18.02.2022 08:46:14,0,5,1,0,YATIRIM_SOZLESME
INDES,21.02.2022 08:39:38,0,5,1,0,YATIRIM_SOZLESME
INDES,22.02.2022 08:22:33,0,5,1,0,YATIRIM_SOZLESME
INDES,23.02.2022 08:50:15,0,5,0,0,GENEL_BILGI
INDES,24.02.2022 08:43:30,0,5,1,0,YATIRIM_SOZLESME
INDES,25.02.2022 08:55:38,0,5,1,0,YATIRIM_SOZLESME
INDES,28.02.2022 08:56:16,0,5,0,0,GENEL_BILGI
INDES,28.02.2022 18:15:25,0,2,0,0,FINANSAL_RAPOR
INDES,28.02.2022 18:15:46,0,0,0,0,GENEL_BILGI
INDES,28.02.2022 18:16:18,0,0,0,0,GENEL_BILGI
INDES,01.03.2022 09:23:40,0,5,0,0,GENEL_BILGI
INDES,02.03.2022 09:09:48,0,5,1,0,YATIRIM_SOZLESME
INDES,03.03.2022 09:01:50,0,5,0,0,GENEL_BILGI
INDES,04.03.2022 08:55:11,0,5,1,0,YATIRIM_SOZLESME
INDES,07.03.2022 08:41:33,0,5,0,0,GENEL_BILGI
INDES,30.03.2022 16:05:57,0,0,0,0,GENEL_BILGI
INDES,30.03.2022 16:11:11,30,1,0,0,KAR_PAYI_DAĞITIMI
INDES,14.04.2022 09:35:19,0,0,0,0,GENEL_BILGI
INDES,09.05.2022 18:15:28,-20,2,0,0,FINANSAL_RAPOR
INDES,09.05.2022 18:16:04,0,0,0,0,GENEL_BILGI
INDES,09.05.2022 18:16:53,0,0,0,0,GENEL_BILGI
INDES,10.05.2022 14:35:25,-40,5,1,0,GENEL_BILGI
INDES,10.05.2022 15:13:17,0,0,0,0,GENEL_BILGI
INDES,10.05.2022 15:37:07,30,1,0,0,KÂR_ARTIŞI
INDES,16.05.2022 16:15:17,0,0,0,0,GENEL_BILGI
