symbol,tarih,sentiment,volatility,is_related_party,currency_impact,category
NUHCM,14.02.2022 17:42:22,-40,5,1,0,GENEL_BILGI
NUHCM,22.02.2022 10:01:15,-40,5,1,0,GENEL_BILGI
NUHCM,01.03.2022 18:49:26,0,2,0,0,FINANSAL_RAPOR
NUHCM,01.03.2022 18:49:45,0,0,0,0,GENEL_BILGI
NUHCM,01.03.2022 18:51:15,0,0,0,0,GENEL_BILGI
NUHCM,01.03.2022 18:56:00,0,0,0,0,GENEL_BILGI
NUHCM,01.03.2022 19:05:41,0,0,0,0,GENEL_BILGI
NUHCM,01.03.2022 19:36:48,30,1,0,0,FINANSAL_RAPOR
NUHCM,15.03.2022 15:22:29,0,0,0,0,GENEL_BILGI
NUHCM,16.03.2022 10:50:04,0,0,0,0,GENEL_BILGI
NUHCM,16.03.2022 15:10:01,0,0,0,0,GENEL_BILGI
NUHCM,17.03.2022 11:22:59,0,0,0,0,GENEL_BILGI
NUHCM,24.03.2022 19:30:50,0,0,0,0,GENEL_BILGI
NUHCM,24.03.2022 19:57:29,30,2,0,0,Kâr_Artışı
NUHCM,24.03.2022 19:58:24,0,0,0,0,GENEL_BILGI
NUHCM,24.03.2022 19:58:50,0,0,0,0,GENEL_BILGI
NUHCM,25.03.2022 16:48:31,30,1,1,0,YATIRIM_SOZLESME
NUHCM,28.03.2022 09:08:47,30,1,1,0,SERMAYE_TEMETTU
NUHCM,30.03.2022 16:50:44,30,1,1,0,SERMAYE_TEMETTU
NUHCM,01.04.2022 09:58:48,0,0,0,0,GENEL_BILGI
NUHCM,01.04.2022 09:59:40,0,0,0,0,GENEL_BILGI
NUHCM,15.04.2022 10:03:21,0,0,0,0,GENEL_BILGI
NUHCM,15.04.2022 16:25:43,0,2,0,0,GENEL_BILGI
NUHCM,25.04.2022 18:31:54,0,0,0,0,GENEL_BILGI
NUHCM,06.05.2022 16:31:45,0,2,0,0,YATIRIM_SOZLESME
NUHCM,09.05.2022 16:36:47,0,5,0,0,GENEL_BILGI
NUHCM,10.05.2022 18:20:16,0,0,0,0,GENEL_BILGI
NUHCM,10.05.2022 18:21:05,0,0,0,0,GENEL_BILGI
NUHCM,10.05.2022 18:22:18,0,0,0,0,GENEL_BILGI
NUHCM,07.06.2022 16:48:39,0,5,0,0,GENEL_BILGI
NUHCM,08.06.2022 17:33:24,-40,5,1,0,GENEL_BILGI
NUHCM,08.06.2022 17:59:40,-40,5,1,0,GENEL_BILGI
NUHCM,30.06.2022 14:02:23,0,0,0,0,GENEL_BILGI
NUHCM,07.07.2022 15:26:00,0,0,0,0,GENEL_BILGI
NUHCM,07.07.2022 15:37:10,-20,2,1,0,FINANSAL_RAPOR
NUHCM,11.08.2022 11:57:47,0,0,0,0,GENEL_BILGI
NUHCM,16.08.2022 16:27:15,0,5,0,0,GENEL_BILGI
NUHCM,19.08.2022 18:11:12,0,2,0,0,FINANSAL_RAPOR
NUHCM,19.08.2022 18:11:33,0,0,0,0,GENEL_BILGI
NUHCM,19.08.2022 18:12:12,0,0,0,0,GENEL_BILGI
NUHCM,22.08.2022 17:08:00,-40,5,1,0,GENEL_BILGI
NUHCM,23.08.2022 17:14:18,0,0,0,0,GENEL_BILGI
NUHCM,09.09.2022 16:42:17,0,2,0,0,YATIRIM_SOZLESME
NUHCM,13.09.2022 13:24:09,-40,5,1,0,GENEL_BILGI
NUHCM,19.09.2022 17:07:25,-40,5,1,0,GENEL_BILGI
NUHCM,11.10.2022 17:58:11,-40,5,1,0,GENEL_BILGI
NUHCM,04.11.2022 18:37:20,-20,2,0,0,FINANSAL_RAPOR
NUHCM,04.11.2022 18:38:13,0,0,0,0,GENEL_BILGI
NUHCM,04.11.2022 18:38:58,0,0,0,0,GENEL_BILGI
NUHCM,07.11.2022 10:20:14,-40,5,1,0,GENEL_BILGI
NUHCM,16.11.2022 15:18:32,-40,5,1,0,GENEL_BILGI
NUHCM,17.11.2022 10:21:23,-40,5,1,0,GENEL_BILGI
NUHCM,18.11.2022 18:39:27,0,0,0,0,GENEL_BILGI
NUHCM,24.11.2022 10:22:06,-40,5,1,0,GENEL_BILGI
NUHCM,05.12.2022 11:12:14,-40,5,1,0,GENEL_BILGI
NUHCM,07.12.2022 17:01:00,-40,5,1,0,GENEL_BILGI
NUHCM,12.12.2022 10:34:23,-40,5,1,0,GENEL_BILGI
NUHCM,14.12.2022 16:36:41,0,0,0,0,GENEL_BILGI
NUHCM,03.01.2023 15:00:18,-40,5,1,0,GENEL_BILGI
NUHCM,05.01.2023 10:54:43,-40,5,1,0,GENEL_BILGI
NUHCM,06.01.2023 10:43:34,-40,5,1,0,GENEL_BILGI
NUHCM,09.01.2023 15:38:19,-40,5,1,0,GENEL_BILGI
NUHCM,11.01.2023 14:38:50,-40,5,1,0,GENEL_BILGI
NUHCM,18.01.2023 18:14:05,30,1,0,0,SERMAYE_TEMETTU
NUHCM,20.01.2023 09:17:49,0,2,0,0,YATIRIM_SOZLESME
NUHCM,20.01.2023 10:12:23,-40,5,1,0,GENEL_BILGI
NUHCM,25.01.2023 14:24:25,-40,5,1,0,GENEL_BILGI
NUHCM,27.01.2023 15:17:36,0,0,0,0,GENEL_BILGI
NUHCM,27.01.2023 17:09:46,0,0,0,0,GENEL_BILGI
NUHCM,31.01.2023 13:05:57,-40,5,1,0,GENEL_BILGI
NUHCM,31.01.2023 20:23:33,0,0,0,0,GENEL_BILGI
NUHCM,31.01.2023 20:23:44,0,0,0,0,GENEL_BILGI
NUHCM,31.01.2023 20:24:17,0,0,0,0,GENEL_BILGI
NUHCM,31.01.2023 20:27:07,0,0,0,0,GENEL_BILGI
NUHCM,31.01.2023 20:43:30,30,1,0,0,KAR_PAYI_DAĞITIM
NUHCM,02.02.2023 10:03:36,-40,5,1,0,GENEL_BILGI
NUHCM,02.02.2023 10:22:01,-40,5,1,0,GENEL_BILGI
NUHCM,03.02.2023 10:01:27,-40,5,1,0,GENEL_BILGI
NUHCM,07.02.2023 13:47:05,-40,5,1,0,GENEL_BILGI
NUHCM,07.02.2023 14:30:42,-40,5,1,0,GENEL_BILGI
NUHCM,07.02.2023 16:24:23,0,0,0,0,GENEL_BILGI
NUHCM,07.02.2023 18:54:55,-40,5,0,0,GENEL_BILGI
NUHCM,14.02.2023 20:38:11,0,5,0,0,GENEL_BILGI
NUHCM,22.02.2023 10:01:33,-40,5,1,0,GENEL_BILGI
NUHCM,22.02.2023 10:18:32,-40,5,1,0,GENEL_BILGI
NUHCM,22.02.2023 16:54:22,0,0,0,0,GENEL_BILGI
NUHCM,23.02.2023 20:00:18,0,0,0,0,GENEL_BILGI
NUHCM,23.02.2023 20:08:18,30,2,0,0,Kâr_artışı
NUHCM,23.02.2023 20:09:57,0,0,0,0,GENEL_BILGI
NUHCM,23.02.2023 20:12:30,0,0,0,0,GENEL_BILGI
NUHCM,23.02.2023 20:14:39,0,0,0,0,GENEL_BILGI
NUHCM,24.02.2023 16:45:23,30,1,1,0,YATIRIM_SOZLESME
NUHCM,27.02.2023 09:27:55,30,1,1,2,SERMAYE_TEMETTU
NUHCM,28.02.2023 10:01:08,-40,5,1,0,GENEL_BILGI
NUHCM,28.02.2023 22:04:13,0,0,0,0,GENEL_BILGI
NUHCM,28.02.2023 22:05:51,0,0,0,0,GENEL_BILGI
NUHCM,01.03.2023 16:49:44,30,1,1,2,SERMAYE_TEMETTU
NUHCM,02.03.2023 15:33:00,-40,5,1,0,GENEL_BILGI
NUHCM,08.03.2023 17:13:18,0,0,0,0,GENEL_BILGI
NUHCM,10.03.2023 17:19:01,-40,5,1,0,GENEL_BILGI
NUHCM,15.03.2023 10:05:06,-40,5,1,0,GENEL_BILGI
NUHCM,15.03.2023 16:32:17,0,0,0,0,GENEL_BILGI
NUHCM,21.03.2023 14:01:35,-40,5,1,0,GENEL_BILGI
NUHCM,28.03.2023 17:58:22,-40,5,1,0,GENEL_BILGI
NUHCM,13.04.2023 16:36:47,0,0,0,0,GENEL_BILGI
NUHCM,26.04.2023 15:52:50,-40,5,1,0,GENEL_BILGI
NUHCM,26.04.2023 18:10:31,0,0,0,0,GENEL_BILGI
NUHCM,28.04.2023 12:05:43,-40,5,1,0,GENEL_BILGI
NUHCM,02.05.2023 11:57:48,-40,5,1,0,GENEL_BILGI
NUHCM,02.05.2023 17:21:59,-40,5,1,0,GENEL_BILGI
NUHCM,03.05.2023 10:39:48,-40,5,1,0,GENEL_BILGI
NUHCM,10.05.2023 18:15:18,0,0,0,0,GENEL_BILGI
NUHCM,10.05.2023 18:15:35,0,0,0,0,GENEL_BILGI
NUHCM,10.05.2023 18:15:50,0,0,0,0,GENEL_BILGI
NUHCM,12.05.2023 11:58:54,-40,5,1,0,GENEL_BILGI
NUHCM,17.05.2023 16:19:20,0,0,0,0,GENEL_BILGI
NUHCM,31.05.2023 17:01:44,-40,5,1,0,GENEL_BILGI
NUHCM,12.06.2023 15:13:51,0,0,0,0,GENEL_BILGI
NUHCM,19.06.2023 17:28:19,-40,5,1,0,GENEL_BILGI
NUHCM,12.07.2023 16:48:18,0,0,0,0,GENEL_BILGI
NUHCM,18.07.2023 16:23:22,0,2,0,0,GENEL_BILGI
NUHCM,20.07.2023 16:35:27,0,2,0,0,YATIRIM_SOZLESME
NUHCM,21.07.2023 16:40:24,0,2,0,0,YATIRIM_SOZLESME
NUHCM,10.08.2023 16:38:10,0,2,0,0,YENİ_YATIRIM
NUHCM,10.08.2023 16:39:46,-20,2,0,0,FINANSAL_RAPOR
NUHCM,16.08.2023 23:01:26,0,2,0,0,FINANSAL_RAPOR
NUHCM,16.08.2023 23:01:40,0,0,0,0,GENEL_BILGI
NUHCM,16.08.2023 23:01:51,0,0,0,0,GENEL_BILGI
NUHCM,17.08.2023 10:13:34,-40,5,1,0,GENEL_BILGI
NUHCM,24.08.2023 14:37:16,-40,5,1,0,GENEL_BILGI
NUHCM,08.09.2023 10:06:56,-40,5,1,0,GENEL_BILGI
NUHCM,14.09.2023 10:11:24,-40,5,1,0,GENEL_BILGI
NUHCM,14.09.2023 15:10:18,-40,5,1,0,GENEL_BILGI
NUHCM,19.09.2023 17:44:59,-40,5,1,0,GENEL_BILGI
NUHCM,19.09.2023 20:13:41,0,0,0,0,GENEL_BILGI
NUHCM,26.09.2023 18:46:33,-40,5,0,0,GENEL_BILGI
NUHCM,28.09.2023 14:22:05,-40,5,1,0,GENEL_BILGI
NUHCM,03.10.2023 16:26:12,0,2,0,0,GENEL_BILGI
NUHCM,05.10.2023 13:28:54,-40,5,1,0,GENEL_BILGI
