symbol,tarih,sentiment,volatility,is_related_party,currency_impact,category
HUNER,11.02.2022 18:20:57,0,2,0,0,YATIRIM_SOZLESME
HUNER,15.02.2022 09:21:39,0,0,0,0,GENEL_BILGI
HUNER,16.02.2022 09:06:08,0,0,0,0,GENEL_BILGI
HUNER,17.02.2022 09:58:30,0,0,1,0,GENEL_BILGI
HUNER,17.02.2022 09:58:43,0,0,0,0,GENEL_BILGI
HUNER,17.02.2022 18:08:45,0,0,0,0,GENEL_BILGI
HUNER,18.02.2022 13:56:34,0,1,0,0,GENEL_BILGI
HUNER,21.02.2022 09:22:14,0,0,1,0,GENEL_BILGI
HUNER,21.02.2022 17:36:27,0,5,0,0,GENEL_BILGI
HUNER,21.02.2022 19:07:12,0,0,1,0,GENEL_BILGI
HUNER,23.02.2022 14:36:26,0,0,0,0,GENEL_BILGI
HUNER,23.02.2022 14:37:22,0,0,0,0,GENEL_BILGI
HUNER,23.02.2022 14:37:58,0,0,0,0,GENEL_BILGI
HUNER,23.02.2022 14:38:23,0,0,0,0,GENEL_BILGI
HUNER,23.02.2022 16:12:23,-40,5,1,0,GENEL_BILGI
HUNER,24.02.2022 13:15:45,0,0,0,0,GENEL_BILGI
HUNER,01.03.2022 10:10:16,0,0,0,0,GENEL_BILGI
HUNER,01.03.2022 18:03:38,0,0,0,0,GENEL_BILGI
HUNER,02.03.2022 15:57:04,-40,5,1,0,GENEL_BILGI
HUNER,07.03.2022 17:45:10,0,0,0,0,GENEL_BILGI
HUNER,11.03.2022 17:16:43,-20,2,1,0,FINANSAL_RAPOR
HUNER,17.03.2022 17:04:15,0,0,0,0,GENEL_BILGI
HUNER,21.03.2022 15:12:43,0,0,0,0,GENEL_BILGI
HUNER,21.03.2022 22:14:33,0,2,0,0,FINANSAL_RAPOR
HUNER,21.03.2022 22:15:25,0,0,0,0,GENEL_BILGI
HUNER,21.03.2022 22:17:01,0,0,0,0,GENEL_BILGI
HUNER,23.03.2022 12:18:05,0,0,0,0,GENEL_BILGI
HUNER,28.03.2022 09:14:17,0,0,0,0,GENEL_BILGI
HUNER,29.03.2022 16:21:46,0,0,0,0,GENEL_BILGI
HUNER,30.03.2022 19:02:04,0,0,0,0,GENEL_BILGI
HUNER,30.03.2022 19:57:21,0,0,0,0,GENEL_BILGI
HUNER,01.04.2022 16:49:42,0,0,0,0,GENEL_BILGI
HUNER,05.04.2022 18:00:34,0,0,0,0,GENEL_BILGI
HUNER,06.04.2022 09:17:40,0,0,0,0,GENEL_BILGI
HUNER,12.04.2022 10:03:09,-40,5,1,0,GENEL_BILGI
HUNER,20.04.2022 18:48:28,-40,5,1,0,GENEL_BILGI
HUNER,21.04.2022 10:01:36,-40,5,1,0,GENEL_BILGI
HUNER,21.04.2022 12:01:56,-40,5,1,0,GENEL_BILGI
HUNER,21.04.2022 20:00:53,0,0,0,0,GENEL_BILGI
HUNER,25.04.2022 09:32:32,0,0,1,0,GENEL_BILGI
HUNER,25.04.2022 09:41:19,0,0,0,0,GENEL_BILGI
HUNER,25.04.2022 09:47:24,0,2,0,0,FINANSAL_RAPOR
HUNER,25.04.2022 10:05:59,0,2,1,0,GENEL_BILGI
HUNER,25.04.2022 15:31:01,0,0,0,0,GENEL_BILGI
HUNER,25.04.2022 15:31:34,0,0,0,0,GENEL_BILGI
HUNER,25.04.2022 18:31:54,0,0,0,0,GENEL_BILGI
HUNER,26.04.2022 14:12:08,-40,5,1,0,GENEL_BILGI
HUNER,27.04.2022 12:37:33,-40,5,1,0,GENEL_BILGI
HUNER,29.04.2022 14:12:06,0,0,0,0,GENEL_BILGI
HUNER,29.04.2022 14:12:47,0,0,0,0,GENEL_BILGI
HUNER,29.04.2022 17:30:43,0,0,0,0,GENEL_BILGI
HUNER,05.05.2022 17:00:02,0,5,0,0,GENEL_BILGI
HUNER,09.05.2022 15:12:24,-20,2,0,0,FINANSAL_RAPOR
HUNER,10.05.2022 23:55:57,0,0,0,0,GENEL_BILGI
HUNER,10.05.2022 23:58:28,0,0,0,0,GENEL_BILGI
HUNER,11.05.2022 02:08:13,-20,2,0,0,FINANSAL_RAPOR
HUNER,11.05.2022 02:17:09,0,0,0,0,GENEL_BILGI
HUNER,25.05.2022 19:09:47,-20,2,0,0,FINANSAL_RAPOR
HUNER,26.05.2022 15:57:11,-40,5,1,0,GENEL_BILGI
HUNER,08.06.2022 11:00:34,-40,5,1,0,GENEL_BILGI
HUNER,29.06.2022 19:13:38,30,2,0,0,YATIRIM_SOZLESME
HUNER,01.07.2022 19:47:30,0,2,0,0,GENEL_BILGI
HUNER,03.08.2022 16:37:31,0,5,0,0,GENEL_BILGI
HUNER,08.08.2022 13:12:48,-40,5,1,0,GENEL_BILGI
HUNER,09.08.2022 18:44:05,30,2,1,0,YATIRIM_SOZLESME
HUNER,09.08.2022 18:46:51,0,0,0,0,PARSE_ERROR
HUNER,11.08.2022 17:03:15,0,2,0,0,YATIRIM_SOZLESME
HUNER,12.08.2022 15:56:10,-20,2,0,0,FINANSAL_RAPOR
HUNER,18.08.2022 18:20:34,-20,2,0,0,FINANSAL_RAPOR
