symbol,tarih,sentiment,volatility,is_related_party,currency_impact,category
SOKM,10.02.2022 16:07:26,0,0,0,0,GENEL_BILGI
SOKM,10.02.2022 16:10:23,0,0,0,0,GENEL_BILGI
SOKM,15.02.2022 18:16:35,-20,2,0,0,FINANSAL_RAPOR
SOKM,17.02.2022 21:53:12,-20,2,0,0,FINANSAL_RAPOR
SOKM,17.02.2022 21:53:37,0,0,0,0,GENEL_BILGI
SOKM,17.02.2022 21:56:22,0,0,0,0,GENEL_BILGI
SOKM,18.02.2022 14:57:25,0,5,0,0,GENEL_BILGI
SOKM,15.03.2022 17:06:10,0,5,0,0,GENEL_BILGI
SOKM,18.03.2022 18:38:40,0,0,0,0,GENEL_BILGI
SOKM,31.03.2022 18:17:09,0,0,0,0,GENEL_BILGI
SOKM,07.04.2022 18:11:59,0,0,0,0,GENEL_BILGI
SOKM,07.04.2022 18:12:41,-20,2,0,0,FINANSAL_RAPOR
SOKM,07.04.2022 18:20:45,0,0,0,0,GENEL_BILGI
SOKM,22.04.2022 17:37:30,0,5,0,0,GENEL_BILGI
SOKM,29.04.2022 09:14:43,0,0,0,0,GENEL_BILGI
SOKM,29.04.2022 09:16:49,0,0,0,0,GENEL_BILGI
SOKM,09.05.2022 18:59:33,0,0,0,0,GENEL_BILGI
SOKM,12.05.2022 21:09:40,0,0,0,0,GENEL_BILGI
SOKM,12.05.2022 21:22:08,0,0,0,0,GENEL_BILGI
SOKM,27.05.2022 18:12:50,0,0,0,0,GENEL_BILGI
SOKM,27.05.2022 18:27:02,0,0,0,0,GENEL_BILGI
SOKM,27.05.2022 18:29:53,0,0,0,0,GENEL_BILGI
SOKM,01.06.2022 09:16:19,0,0,0,0,GENEL_BILGI
SOKM,01.06.2022 13:04:32,0,2,0,0,YETKILILERIN_KARARLI Olduğu_Görev
SOKM,01.06.2022 18:43:45,0,1,0,0,GENEL_BILGI
SOKM,01.06.2022 19:06:11,0,0,0,0,GENEL_BILGI
SOKM,02.06.2022 09:12:32,-20,2,0,0,FINANSAL_RAPOR
SOKM,13.06.2022 12:36:21,0,5,0,0,GENEL_BILGI
SOKM,15.06.2022 17:23:06,0,0,0,0,GENEL_BILGI
SOKM,16.08.2022 15:39:31,0,5,0,0,GENEL_BILGI
SOKM,16.08.2022 19:38:58,-20,2,0,0,FINANSAL_RAPOR
SOKM,16.08.2022 19:40:22,0,0,0,0,GENEL_BILGI
SOKM,18.08.2022 14:04:24,0,5,0,0,GENEL_BILGI
SOKM,15.09.2022 17:34:36,0,5,0,0,GENEL_BILGI
SOKM,26.09.2022 17:02:40,0,5,0,0,GENEL_BILGI
SOKM,29.09.2022 17:04:09,0,5,0,0,GENEL_BILGI
SOKM,09.11.2022 18:33:49,0,0,0,0,GENEL_BILGI
SOKM,09.11.2022 18:33:59,0,0,0,0,GENEL_BILGI
SOKM,10.11.2022 11:04:23,0,5,0,0,GENEL_BILGI
SOKM,21.11.2022 13:39:15,0,5,0,0,GENEL_BILGI
SOKM,01.12.2022 15:49:17,0,5,0,0,GENEL_BILGI
SOKM,02.12.2022 17:23:40,0,5,0,0,GENEL_BILGI
SOKM,09.12.2022 17:01:32,0,2,0,0,ROUTINE_BILGI
SOKM,13.12.2022 12:23:11,-20,2,0,0,FINANSAL_RAPOR
SOKM,13.12.2022 16:32:50,0,2,0,0,rutin_bilgilendirme
SOKM,05.01.2023 11:09:57,0,5,0,0,GENEL_BILGI
SOKM,10.01.2023 17:35:42,0,5,0,0,GENEL_BILGI
SOKM,11.01.2023 14:30:00,0,5,0,0,GENEL_BILGI
SOKM,12.01.2023 12:50:29,0,5,0,0,GENEL_BILGI
SOKM,25.01.2023 14:19:42,0,5,0,0,GENEL_BILGI
SOKM,27.01.2023 16:41:47,0,5,0,0,GENEL_BILGI
SOKM,01.02.2023 12:41:53,0,5,0,0,GENEL_BILGI
SOKM,01.02.2023 17:01:30,0,5,0,0,GENEL_BILGI
SOKM,02.02.2023 10:33:58,0,5,0,0,GENEL_BILGI
SOKM,07.02.2023 11:52:31,0,5,0,0,GENEL_BILGI
SOKM,16.02.2023 10:09:43,0,5,0,0,GENEL_BILGI
SOKM,24.02.2023 18:22:13,-20,2,0,0,FINANSAL_RAPOR
SOKM,10.03.2023 20:13:56,0,0,0,0,GENEL_BILGI
SOKM,10.03.2023 20:18:15,0,1,0,0,GENEL_BILGI
SOKM,03.04.2023 10:45:57,0,5,0,0,GENEL_BILGI
SOKM,25.04.2023 18:13:11,-20,2,0,0,FINANSAL_RAPOR
SOKM,04.05.2023 18:37:32,30,1,0,0,KAR_PAYI_DAĞITIMI
SOKM,04.05.2023 18:39:54,0,0,0,0,GENEL_BILGI
SOKM,09.05.2023 18:38:24,-20,2,0,0,FINANSAL_RAPOR
SOKM,09.05.2023 18:39:16,0,0,0,0,GENEL_BILGI
SOKM,10.05.2023 10:33:43,0,5,0,0,GENEL_BILGI
SOKM,24.05.2023 16:05:04,0,5,0,0,GENEL_BILGI
SOKM,26.05.2023 09:09:12,0,0,0,0,GENEL_BILGI
SOKM,26.05.2023 18:21:19,-20,2,0,0,FINANSAL_RAPOR
SOKM,30.05.2023 09:22:25,0,0,0,0,GENEL_BILGI
SOKM,01.06.2023 09:18:48,0,0,0,0,GENEL_BILGI
SOKM,06.06.2023 21:07:15,0,0,0,0,GENEL_BILGI
SOKM,06.06.2023 21:38:22,30,1,0,0,KAR_PAYI_DAĞITIMI
SOKM,14.06.2023 09:19:53,0,0,0,0,GENEL_BILGI
SOKM,18.07.2023 17:52:43,0,5,0,0,GENEL_BILGI
SOKM,25.07.2023 15:18:08,0,0,0,0,GENEL_BILGI
SOKM,16.08.2023 19:24:08,0,0,0,0,PARSE_ERROR
SOKM,16.08.2023 19:24:54,-20,2,0,0,FINANSAL_RAPOR
SOKM,16.08.2023 19:25:13,0,0,0,0,GENEL_BILGI
SOKM,16.08.2023 19:25:51,0,0,0,0,GENEL_BILGI
SOKM,18.08.2023 17:12:59,0,5,0,0,GENEL_BILGI
SOKM,21.08.2023 16:55:17,0,0,0,0,GENEL_BILGI
SOKM,24.08.2023 16:33:55,30,1,1,2,SERMAYE_TEMETTU
SOKM,14.09.2023 14:00:25,0,5,0,0,GENEL_BILGI
SOKM,18.09.2023 10:00:12,0,5,0,0,GENEL_BILGI
SOKM,21.09.2023 21:25:23,0,0,0,0,GENEL_BILGI
SOKM,22.09.2023 12:15:21,-20,2,0,0,FINANSAL_RAPOR
SOKM,28.09.2023 11:33:19,0,5,0,0,GENEL_BILGI
SOKM,11.10.2023 18:19:36,0,1,0,0,GENEL_BILGI
SOKM,13.10.2023 08:58:02,0,0,0,0,GENEL_BILGI
SOKM,17.10.2023 14:09:10,0,0,0,0,GENEL_BILGI
SOKM,31.10.2023 17:30:27,-40,5,0,0,GENEL_BILGI
SOKM,09.11.2023 19:00:47,0,2,0,0,FINANSAL_RAPOR
SOKM,09.11.2023 19:01:13,0,0,0,0,GENEL_BILGI
SOKM,09.11.2023 19:03:10,0,0,0,0,GENEL_BILGI
SOKM,09.11.2023 19:03:52,0,0,0,0,GENEL_BILGI
SOKM,11.12.2023 17:28:34,0,5,0,0,GENEL_BILGI
SOKM,13.12.2023 17:51:04,0,5,0,0,GENEL_BILGI
SOKM,18.12.2023 14:42:07,0,5,0,0,GENEL_BILGI
SOKM,19.02.2024 17:41:31,0,5,0,0,GENEL_BILGI
SOKM,22.03.2024 17:42:07,0,5,0,0,GENEL_BILGI
SOKM,28.03.2024 18:32:31,0,0,0,0,GENEL_BILGI
SOKM,16.04.2024 22:13:56,0,0,0,0,GENEL_BILGI
SOKM,16.04.2024 22:21:37,0,0,0,0,GENEL_BILGI
SOKM,16.04.2024 22:23:25,0,0,0,0,PARSE_ERROR
SOKM,16.04.2024 22:31:49,0,0,0,0,GENEL_BILGI
SOKM,16.05.2024 18:51:53,0,0,0,0,GENEL_BILGI
SOKM,16.05.2024 18:55:34,0,0,0,0,PARSE_ERROR
SOKM,21.05.2024 15:25:31,0,5,0,0,GENEL_BILGI
SOKM,23.05.2024 18:37:07,0,0,0,0,GENEL_BILGI
SOKM,28.05.2024 19:52:06,0,0,0,0,GENEL_BILGI
SOKM,29.05.2024 19:00:07,-20,2,0,0,FINANSAL_RAPOR
SOKM,29.05.2024 19:00:24,0,0,0,0,GENEL_BILGI
SOKM,29.05.2024 19:00:46,0,0,0,0,GENEL_BILGI
SOKM,10.06.2024 15:06:00,0,0,0,0,GENEL_BILGI
SOKM,13.06.2024 18:14:42,0,0,0,0,GENEL_BILGI
SOKM,28.06.2024 18:22:24,30,2,1,0,YATIRIM_SOZLESME
SOKM,03.07.2024 16:42:03,30,1,1,0,SERMAYE_TEMETTU
SOKM,10.09.2024 21:09:57,-20,2,0,0,FINANSAL_RAPOR
SOKM,10.09.2024 21:32:13,0,0,0,0,GENEL_BILGI
SOKM,11.09.2024 16:18:01,0,5,0,0,GENEL_BILGI
SOKM,30.09.2024 16:49:47,30,1,1,0,SERMAYE_TEMETTU
SOKM,30.09.2024 19:18:23,0,2,1,0,YATIRIM_SOZLESME
SOKM,01.10.2024 09:14:02,30,1,1,2,SERMAYE_TEMETTU
SOKM,15.10.2024 11:06:43,0,0,0,0,GENEL_BILGI
SOKM,08.11.2024 18:55:59,0,0,0,0,GENEL_BILGI
SOKM,08.11.2024 18:56:26,0,0,0,0,GENEL_BILGI
SOKM,25.11.2024 18:29:29,30,2,0,0,YATIRIM_SOZLESME
SOKM,29.11.2024 09:27:43,0,0,0,0,GENEL_BILGI
SOKM,10.03.2025 10:08:34,0,5,0,0,GENEL_BILGI
SOKM,11.03.2025 20:44:18,0,0,0,0,GENEL_BILGI
SOKM,11.03.2025 20:56:35,0,0,0,0,GENEL_BILGI
SOKM,21.03.2025 10:51:30,0,5,0,0,GENEL_BILGI
SOKM,27.03.2025 18:43:14,0,0,0,0,GENEL_BILGI
SOKM,27.03.2025 18:49:52,0,0,0,0,GENEL_BILGI
SOKM,10.04.2025 17:07:02,0,5,0,0,GENEL_BILGI
SOKM,24.04.2025 18:54:37,0,0,0,0,GENEL_BILGI
SOKM,28.04.2025 20:01:18,0,0,0,0,GENEL_BILGI
SOKM,30.04.2025 17:54:15,0,5,0,0,GENEL_BILGI
SOKM,06.05.2025 20:43:29,0,0,0,0,GENEL_BILGI
SOKM,06.05.2025 20:43:43,0,0,0,0,GENEL_BILGI
SOKM,07.05.2025 15:00:57,0,0,0,0,GENEL_BILGI
SOKM,07.05.2025 20:08:52,0,0,0,0,GENEL_BILGI
SOKM,12.05.2025 11:21:15,0,0,0,0,GENEL_BILGI
SOKM,12.05.2025 18:57:58,0,0,0,0,GENEL_BILGI
SOKM,14.08.2025 18:31:24,0,0,0,0,GENEL_BILGI
SOKM,02.09.2025 15:42:36,0,5,0,0,GENEL_BILGI
SOKM,05.11.2025 18:48:50,-20,2,0,0,FINANSAL_RAPOR
SOKM,05.11.2025 18:49:51,0,0,0,0,GENEL_BILGI
SOKM,28.11.2025 18:17:20,0,0,0,0,GENEL_BILGI
SOKM,02.01.2020 09:08:36,0,0,0,0,GENEL_BILGI
SOKM,02.01.2020 11:57:34,0,0,0,0,GENEL_BILGI
SOKM,21.02.2020 18:14:33,0,0,0,0,GENEL_BILGI
SOKM,02.03.2020 18:27:12,0,0,0,0,GENEL_BILGI
SOKM,05.03.2020 20:19:05,-20,2,0,0,FINANSAL_RAPOR
SOKM,05.03.2020 20:29:01,0,0,0,0,GENEL_BILGI
SOKM,05.03.2020 20:31:01,0,0,0,0,GENEL_BILGI
SOKM,05.03.2020 20:38:41,0,0,0,0,GENEL_BILGI
SOKM,12.03.2020 16:37:02,0,5,0,0,GENEL_BILGI
SOKM,13.03.2020 10:46:10,0,5,0,0,GENEL_BILGI
