symbol,tarih,sentiment,volatility,is_related_party,currency_impact,category
SARKY,11.02.2022 18:16:35,0,0,0,0,GENEL_BILGI
SARKY,04.03.2022 18:17:45,0,0,0,0,GENEL_BILGI
SARKY,11.03.2022 19:38:59,0,0,0,0,GENEL_BILGI
SARKY,11.03.2022 19:58:49,0,0,0,0,GENEL_BILGI
SARKY,14.03.2022 11:47:56,0,0,0,0,GENEL_BILGI
SARKY,15.03.2022 11:56:08,0,0,0,0,GENEL_BILGI
SARKY,16.03.2022 12:27:19,0,0,0,0,GENEL_BILGI
SARKY,18.03.2022 09:14:12,0,0,0,0,GENEL_BILGI
SARKY,22.03.2022 12:49:58,0,0,0,0,GENEL_BILGI
SARKY,22.03.2022 18:14:44,0,0,0,0,GENEL_BILGI
SARKY,07.04.2022 18:18:09,30,1,1,0,SERMAYE_TEMETTU
SARKY,15.04.2022 18:23:36,30,1,0,0,KAR_PAYI_DAĞITIMI
SARKY,15.04.2022 18:27:54,0,0,0,0,GENEL_BILGI
SARKY,15.04.2022 18:29:58,0,0,0,0,GENEL_BILGI
SARKY,15.04.2022 18:32:10,0,0,0,0,GENEL_BILGI
SARKY,18.04.2022 10:02:23,0,2,0,0,GENEL_BILGI
SARKY,21.04.2022 14:21:02,0,0,0,0,GENEL_BILGI
SARKY,22.04.2022 09:16:28,30,1,1,2,SERMAYE_TEMETTU
SARKY,22.04.2022 18:05:48,0,0,0,0,GENEL_BILGI
SARKY,25.04.2022 16:28:19,0,0,0,0,GENEL_BILGI
SARKY,29.04.2022 14:49:19,0,0,0,0,GENEL_BILGI
SARKY,10.05.2022 18:27:17,-20,2,0,0,FINANSAL_RAPOR
SARKY,10.05.2022 18:28:22,0,0,0,0,GENEL_BILGI
SARKY,12.05.2022 12:09:23,0,0,0,0,GENEL_BILGI
SARKY,12.05.2022 17:49:28,0,0,0,0,GENEL_BILGI
SARKY,13.05.2022 11:57:56,0,0,0,0,GENEL_BILGI
SARKY,13.05.2022 14:59:19,0,0,0,0,GENEL_BILGI
SARKY,13.05.2022 15:20:57,0,0,0,0,GENEL_BILGI
SARKY,13.05.2022 18:27:06,30,1,0,2,SERMAYE_TEMETTU
SARKY,16.05.2022 09:57:34,30,1,0,2,SERMAYE_TEMETTU
SARKY,17.05.2022 08:55:37,0,0,0,0,GENEL_BILGI
SARKY,17.05.2022 16:36:24,0,0,0,0,GENEL_BILGI
SARKY,18.05.2022 15:33:34,0,0,0,0,GENEL_BILGI
SARKY,23.05.2022 17:53:59,0,0,0,0,GENEL_BILGI
SARKY,24.05.2022 14:24:59,0,0,0,0,GENEL_BILGI
SARKY,27.05.2022 12:33:37,0,0,0,0,GENEL_BILGI
SARKY,10.06.2022 10:02:51,0,1,0,2,SERMAYE_TEMETTU
SARKY,13.06.2022 09:14:06,0,0,0,0,GENEL_BILGI
SARKY,13.06.2022 13:53:43,30,1,0,2,SERMAYE_TEMETTU
SARKY,13.06.2022 17:12:17,0,0,1,0,GENEL_BILGI
SARKY,14.06.2022 09:24:21,30,1,0,0,SERMAYE_TEMETTU
SARKY,15.06.2022 09:09:19,0,0,0,0,GENEL_BILGI
SARKY,16.06.2022 09:48:08,0,0,0,0,GENEL_BILGI
