symbol,tarih,sentiment,volatility,is_related_party,currency_impact,category
JANTS,08.02.2022 16:41:45,0,0,0,0,GENEL_BILGI
JANTS,09.02.2022 16:37:16,0,2,0,0,YATIRIM_SOZLESME
JANTS,11.02.2022 11:45:27,30,2,0,0,YATIRIM_SOZLESME
JANTS,21.02.2022 10:28:49,0,0,0,0,GENEL_BILGI
JANTS,25.02.2022 16:32:51,0,2,0,0,GENEL_BILGI
JANTS,28.02.2022 18:53:00,0,2,0,0,FINANSAL_RAPOR
JANTS,28.02.2022 18:53:19,0,0,0,0,GENEL_BILGI
JANTS,28.02.2022 18:53:36,0,0,0,0,GENEL_BILGI
JANTS,02.03.2022 11:09:16,0,0,0,0,GENEL_BILGI
JANTS,02.03.2022 11:36:15,30,1,0,0,KAYIP_DAĞITIM
JANTS,02.03.2022 11:36:29,0,0,0,0,GENEL_BILGI
JANTS,15.03.2022 12:47:47,30,2,0,0,YATIRIM_SOZLESME
JANTS,22.03.2022 18:14:44,0,0,0,0,GENEL_BILGI
JANTS,29.03.2022 15:27:11,0,0,0,0,GENEL_BILGI
JANTS,29.03.2022 15:39:51,30,1,0,0,KAYIP_DAĞITIM
JANTS,29.03.2022 15:40:51,30,2,0,0,YETIRIM_SÖZLEŞMESI
JANTS,31.03.2022 14:31:52,0,0,0,0,GENEL_BILGI
JANTS,31.03.2022 16:01:10,0,0,0,0,GENEL_BILGI
JANTS,31.03.2022 16:05:21,0,2,0,0,YENİ_YATIRIM_SÖZLEŞMESI
JANTS,01.04.2022 12:24:58,0,0,0,0,GENEL_BILGI
JANTS,04.04.2022 17:14:02,0,0,1,0,GENEL_BILGI
JANTS,05.04.2022 09:05:00,30,1,1,2,SERMAYE_TEMETTU
JANTS,07.04.2022 09:32:03,30,2,0,1,YATIRIM_SOZLESME
JANTS,07.04.2022 16:38:32,30,1,1,2,SERMAYE_TEMETTU
JANTS,15.04.2022 18:16:32,0,5,1,0,GENEL_BILGI
JANTS,19.04.2022 10:10:45,-40,5,0,0,GENEL_BILGI
JANTS,20.04.2022 16:28:44,0,2,0,0,GENEL_BILGI
JANTS,25.04.2022 16:27:11,0,2,1,0,YATIRIM_SOZLESME
JANTS,26.04.2022 16:52:02,-40,5,0,0,GENEL_BILGI
JANTS,27.04.2022 12:26:02,-40,5,0,0,GENEL_BILGI
JANTS,28.04.2022 18:18:32,0,0,0,0,GENEL_BILGI
JANTS,28.04.2022 18:18:48,0,0,0,0,GENEL_BILGI
JANTS,28.04.2022 18:19:01,0,0,0,0,GENEL_BILGI
JANTS,24.05.2022 11:13:18,0,0,0,0,GENEL_BILGI
JANTS,07.06.2022 15:21:22,30,2,0,0,YATIRIM_SOZLESME
JANTS,08.06.2022 17:37:45,-40,5,0,0,GENEL_BILGI
