symbol,tarih,sentiment,volatility,is_related_party,currency_impact,category
TCELL,11.02.2022 17:15:29,0,5,0,0,GENEL_BILGI
TCELL,11.02.2022 17:15:41,0,0,0,0,GENEL_BILGI
TCELL,17.02.2022 18:45:50,0,0,0,0,GENEL_BILGI
TCELL,17.02.2022 18:46:31,0,0,0,0,GENEL_BILGI
TCELL,17.02.2022 18:46:40,0,0,0,0,GENEL_BILGI
TCELL,17.02.2022 21:37:24,0,0,0,0,GENEL_BILGI
TCELL,21.02.2022 09:30:23,-20,2,0,0,FINANSAL_RAPOR
TCELL,23.02.2022 09:38:26,0,0,0,0,GENEL_BILGI
TCELL,23.02.2022 09:47:50,0,0,1,0,GENEL_BILGI
TCELL,23.02.2022 16:12:23,-40,5,1,0,GENEL_BILGI
TCELL,24.02.2022 16:27:03,0,0,0,0,GENEL_BILGI
TCELL,24.02.2022 22:26:26,0,0,1,0,GENEL_BILGI
TCELL,25.02.2022 09:35:15,0,5,0,0,GENEL_BILGI
TCELL,01.03.2022 21:52:07,-20,2,0,0,FINANSAL_RAPOR
TCELL,02.03.2022 19:53:08,0,0,0,0,GENEL_BILGI
TCELL,07.03.2022 12:14:11,30,2,0,0,YATIRIM_SOZLESME
TCELL,07.03.2022 19:47:09,0,2,0,0,FINANSAL_RAPOR
TCELL,08.03.2022 20:28:44,0,0,0,0,GENEL_BILGI
TCELL,10.03.2022 21:59:36,0,0,0,0,GENEL_BILGI
TCELL,10.03.2022 21:59:52,0,0,0,0,GENEL_BILGI
TCELL,10.03.2022 22:01:38,0,0,0,0,GENEL_BILGI
TCELL,10.03.2022 22:02:57,0,0,0,0,GENEL_BILGI
TCELL,11.03.2022 20:08:46,0,0,0,0,GENEL_BILGI
TCELL,11.03.2022 20:08:55,0,0,0,0,GENEL_BILGI
TCELL,16.03.2022 09:17:03,0,5,0,0,GENEL_BILGI
TCELL,18.03.2022 18:33:21,0,0,0,0,GENEL_BILGI
TCELL,23.03.2022 15:45:10,0,0,0,0,GENEL_BILGI
TCELL,31.03.2022 20:30:38,0,0,0,0,GENEL_BILGI
TCELL,31.03.2022 20:30:51,0,1,0,0,GENEL_BILGI
TCELL,07.04.2022 09:37:05,0,1,0,2,FINANSAL_RAPOR
TCELL,08.04.2022 17:10:45,-20,2,0,0,FINANSAL_RAPOR
TCELL,12.04.2022 19:12:47,-20,2,0,0,FINANSAL_RAPOR
TCELL,15.04.2022 00:08:50,0,0,0,0,GENEL_BILGI
TCELL,15.04.2022 09:35:41,0,2,0,0,FINANSAL_RAPOR
TCELL,19.04.2022 18:17:01,-20,2,0,0,FINANSAL_RAPOR
TCELL,21.04.2022 19:01:00,0,2,0,0,FINANSAL_RAPOR
TCELL,26.04.2022 20:53:42,30,2,1,0,YATIRIM_SOZLESME
TCELL,28.04.2022 17:45:34,40,5,0,2,GENEL_BILGI
TCELL,28.04.2022 17:45:44,0,0,0,0,GENEL_BILGI
TCELL,28.04.2022 17:46:11,0,0,0,0,PARSE_ERROR
TCELL,28.04.2022 18:25:25,-20,2,0,0,FINANSAL_RAPOR
TCELL,28.04.2022 18:25:58,0,0,0,0,GENEL_BILGI
TCELL,28.04.2022 18:26:16,0,0,0,0,GENEL_BILGI
TCELL,28.04.2022 18:26:35,0,0,0,0,GENEL_BILGI
TCELL,28.04.2022 21:00:23,0,2,0,0,FINANSAL_RAPOR
TCELL,29.04.2022 15:58:55,-20,2,0,0,FINANSAL_RAPOR
TCELL,29.04.2022 16:16:24,-40,5,1,0,GENEL_BILGI
TCELL,29.04.2022 21:07:18,0,0,0,0,GENEL_BILGI
TCELL,17.05.2022 20:23:35,30,1,0,2,SERMAYE_TEMETTU
TCELL,20.05.2022 18:11:16,0,0,0,0,GENEL_BILGI
TCELL,24.05.2022 08:32:24,0,2,0,0,FINANSAL_RAPOR
TCELL,31.05.2022 15:37:17,0,0,0,0,GENEL_BILGI
TCELL,31.05.2022 18:24:16,0,0,0,0,GENEL_BILGI
TCELL,31.05.2022 20:26:36,0,0,0,0,GENEL_BILGI
TCELL,06.06.2022 19:40:30,0,0,0,0,GENEL_BILGI
TCELL,07.06.2022 17:18:01,0,0,0,0,GENEL_BILGI
TCELL,08.06.2022 09:44:14,0,2,0,0,GENEL_BILGI
TCELL,08.06.2022 17:37:35,-40,5,1,0,GENEL_BILGI
TCELL,09.06.2022 19:19:25,0,0,0,0,GENEL_BILGI
TCELL,13.06.2022 08:47:19,0,0,0,0,GENEL_BILGI
TCELL,14.06.2022 21:54:52,0,0,0,0,GENEL_BILGI
TCELL,16.06.2022 20:30:09,0,0,0,0,GENEL_BILGI
TCELL,16.06.2022 20:50:36,0,0,0,0,PARSE_ERROR
TCELL,16.06.2022 20:52:04,0,0,0,0,GENEL_BILGI
TCELL,16.06.2022 20:52:36,0,0,0,0,GENEL_BILGI
TCELL,20.06.2022 20:49:30,0,0,0,0,GENEL_BILGI
TCELL,20.06.2022 20:50:35,0,0,0,0,GENEL_BILGI
TCELL,20.06.2022 20:50:49,40,5,0,1,GENEL_BILGI
TCELL,21.06.2022 20:53:44,0,0,0,0,GENEL_BILGI
TCELL,21.06.2022 20:54:44,30,2,0,0,YATIRIM_SOZLESME
TCELL,23.06.2022 19:29:36,-20,2,0,0,FINANSAL_RAPOR
TCELL,27.06.2022 09:11:09,30,2,0,2,YATIRIM_SOZLESME
TCELL,27.06.2022 12:12:58,0,0,0,0,GENEL_BILGI
TCELL,13.07.2022 15:32:57,-40,5,1,0,GENEL_BILGI
TCELL,18.07.2022 19:56:47,-20,2,0,0,FINANSAL_RAPOR
TCELL,25.07.2022 17:03:50,30,1,1,0,YATIRIM_SOZLESME
TCELL,26.07.2022 09:10:03,30,1,1,2,SERMAYE_TEMETTU
