symbol,tarih,sentiment,volatility,is_related_party,currency_impact,category
PAPIL,11.02.2022 17:43:31,0,0,0,0,GENEL_BILGI
PAPIL,17.02.2022 20:51:04,0,2,0,0,FINANSAL_RAPOR
PAPIL,17.02.2022 20:51:18,0,0,0,0,GENEL_BILGI
PAPIL,17.02.2022 20:51:30,0,0,0,0,GENEL_BILGI
PAPIL,18.02.2022 10:23:05,-40,5,1,0,GENEL_BILGI
PAPIL,18.02.2022 11:00:06,-40,5,1,0,GENEL_BILGI
PAPIL,23.02.2022 16:12:23,-40,5,1,0,GENEL_BILGI
PAPIL,23.02.2022 16:29:59,0,2,0,0,GENEL_BILGI
PAPIL,28.02.2022 16:27:01,-40,5,1,0,GENEL_BILGI
PAPIL,28.02.2022 17:15:57,0,2,0,0,rutin_bilgilendirme
PAPIL,28.02.2022 18:32:38,-20,2,0,0,FINANSAL_RAPOR
PAPIL,28.02.2022 19:44:12,-40,5,0,0,GENEL_BILGI
PAPIL,03.03.2022 10:00:36,-40,5,1,0,GENEL_BILGI
PAPIL,08.03.2022 16:29:45,0,2,0,0,rutin_bilgilendirme
PAPIL,08.03.2022 16:31:24,-40,5,1,0,GENEL_BILGI
PAPIL,11.03.2022 10:28:26,-40,5,1,0,GENEL_BILGI
PAPIL,31.03.2022 13:05:08,30,2,0,0,YATIRIM_SOZLESME
PAPIL,22.04.2022 23:49:16,0,0,0,0,GENEL_BILGI
PAPIL,22.04.2022 23:49:28,0,0,0,0,PARSE_ERROR
PAPIL,25.04.2022 16:27:11,0,2,1,0,YATIRIM_SOZLESME
PAPIL,25.04.2022 18:47:41,0,0,0,0,GENEL_BILGI
PAPIL,10.05.2022 20:32:06,-20,2,0,0,FINANSAL_RAPOR
PAPIL,10.05.2022 20:32:57,0,0,0,0,GENEL_BILGI
PAPIL,10.05.2022 20:33:13,0,0,0,0,GENEL_BILGI
PAPIL,12.05.2022 12:55:01,-40,5,1,0,GENEL_BILGI
PAPIL,17.05.2022 12:19:49,0,0,0,0,GENEL_BILGI
PAPIL,17.05.2022 12:27:22,30,1,0,0,YATIRIM_SOZLESME
PAPIL,17.05.2022 12:34:33,0,0,0,0,GENEL_BILGI
PAPIL,18.05.2022 22:52:03,0,0,0,0,GENEL_BILGI
PAPIL,18.05.2022 22:52:36,0,0,0,0,GENEL_BILGI
PAPIL,24.05.2022 16:49:41,0,0,0,0,PARSE_ERROR
PAPIL,25.05.2022 09:16:27,30,1,1,2,SERMAYE_TEMETTU
PAPIL,27.05.2022 16:35:55,30,1,1,0,SERMAYE_TEMETTU
PAPIL,02.06.2022 16:31:54,0,2,0,0,GENEL_BILGI
PAPIL,06.06.2022 17:51:33,-20,2,1,0,FINANSAL_RAPOR
PAPIL,07.06.2022 16:48:39,0,5,0,0,GENEL_BILGI
PAPIL,14.06.2022 19:03:56,0,5,0,0,GENEL_BILGI
PAPIL,16.06.2022 18:55:53,-20,2,0,0,FINANSAL_RAPOR
PAPIL,20.06.2022 09:04:32,0,0,0,0,GENEL_BILGI
PAPIL,21.06.2022 14:25:47,0,0,0,0,GENEL_BILGI
PAPIL,21.06.2022 16:28:08,0,2,0,0,YATIRIM_SOZLESME
PAPIL,21.06.2022 18:49:15,0,2,0,0,GENEL_BILGI
PAPIL,22.06.2022 18:23:20,0,2,0,0,GENEL_BILGI
PAPIL,23.06.2022 18:49:09,0,0,0,0,GENEL_BILGI
PAPIL,27.06.2022 18:45:28,0,2,0,0,GENEL_BILGI
PAPIL,28.06.2022 17:41:15,-40,5,1,0,GENEL_BILGI
PAPIL,28.06.2022 18:49:57,0,2,0,0,GENEL_BILGI
PAPIL,29.06.2022 18:55:04,0,2,0,0,GENEL_BILGI
PAPIL,30.06.2022 18:46:19,0,2,0,0,GENEL_BILGI
PAPIL,04.07.2022 19:19:35,0,2,0,0,GENEL_BILGI
PAPIL,06.07.2022 19:41:41,0,2,0,0,ROUTINE_INFO
PAPIL,07.07.2022 18:48:03,0,2,0,0,ROUTINE_INFO
PAPIL,13.07.2022 18:55:57,0,2,0,0,GENEL_BILGI
PAPIL,20.07.2022 18:24:12,-20,2,0,0,FINANSAL_RAPOR
PAPIL,21.07.2022 18:47:52,0,2,0,0,GENEL_BILGI
PAPIL,25.07.2022 16:28:54,0,2,0,0,rutin_bilgilendirme
PAPIL,27.07.2022 18:27:51,0,0,0,0,GENEL_BILGI
PAPIL,01.08.2022 18:19:34,0,2,0,0,rutin_bilgilendirme
PAPIL,05.08.2022 09:19:03,0,0,0,0,GENEL_BILGI
PAPIL,11.08.2022 17:03:15,0,2,0,0,YATIRIM_SOZLESME
PAPIL,12.08.2022 15:56:10,-20,2,0,0,FINANSAL_RAPOR
PAPIL,17.08.2022 19:41:20,-20,2,0,0,FINANSAL_RAPOR
