symbol,tarih,sentiment,volatility,is_related_party,currency_impact,category
KCHOL,15.02.2022 17:31:40,0,0,0,0,GENEL_BILGI
KCHOL,15.02.2022 18:51:21,0,0,0,0,GENEL_BILGI
KCHOL,17.02.2022 18:22:25,0,0,0,0,GENEL_BILGI
KCHOL,17.02.2022 18:23:40,0,0,0,0,GENEL_BILGI
KCHOL,17.02.2022 18:41:26,0,0,0,0,GENEL_BILGI
KCHOL,25.02.2022 18:10:49,0,2,0,0,GENEL_BILGI
KCHOL,07.03.2022 19:07:15,30,1,0,0,FINANSAL_RAPOR
KCHOL,07.03.2022 19:08:18,0,0,0,0,GENEL_BILGI
KCHOL,10.03.2022 18:32:07,30,1,0,0,SERMAYE_TEMETTU
KCHOL,10.03.2022 18:35:46,0,0,0,0,GENEL_BILGI
KCHOL,10.03.2022 18:36:30,0,0,0,0,GENEL_BILGI
KCHOL,14.03.2022 09:00:11,30,2,1,0,YATIRIM_SOZLESME
KCHOL,18.03.2022 18:17:01,0,0,0,0,GENEL_BILGI
KCHOL,22.03.2022 18:14:44,0,0,0,0,GENEL_BILGI
KCHOL,01.04.2022 09:53:03,30,2,0,0,YATIRIM_SOZLESME
KCHOL,01.04.2022 19:09:35,0,0,0,0,GENEL_BILGI
KCHOL,01.04.2022 19:25:48,30,1,0,0,Kâr_Artışı
KCHOL,01.04.2022 19:26:02,0,0,0,0,GENEL_BILGI
KCHOL,04.04.2022 09:21:51,0,0,0,0,GENEL_BILGI
KCHOL,06.04.2022 16:50:58,0,0,1,0,GENEL_BILGI
KCHOL,06.04.2022 18:33:37,0,0,0,0,GENEL_BILGI
KCHOL,06.04.2022 18:34:16,0,0,0,0,GENEL_BILGI
KCHOL,07.04.2022 09:04:27,30,1,1,2,SERMAYE_TEMETTU
KCHOL,11.04.2022 16:38:49,30,1,1,2,SERMAYE_TEMETTU
KCHOL,12.04.2022 18:38:49,-20,2,0,0,FINANSAL_RAPOR
KCHOL,25.04.2022 21:19:15,0,2,1,2,YENİ_YATIRIM_SÖZLESI
KCHOL,25.04.2022 21:19:44,0,2,1,0,YETKILİ_KURUL_KARAR
KCHOL,25.04.2022 21:19:53,30,2,1,0,YATIRIM_SOZLESME
KCHOL,25.04.2022 21:29:07,0,0,0,0,GENEL_BILGI
KCHOL,25.04.2022 21:29:18,0,0,0,0,GENEL_BILGI
KCHOL,29.04.2022 18:05:05,0,0,0,0,GENEL_BILGI
KCHOL,29.04.2022 18:18:00,30,2,1,0,YATIRIM_SOZLESME
KCHOL,29.04.2022 18:26:41,30,2,1,0,YATIRIM_SOZLESME
KCHOL,29.04.2022 18:30:39,30,2,1,0,YATIRIM_SOZLESME
KCHOL,29.04.2022 18:32:45,30,2,0,0,YENİ_YATIRIM_SÖZLEŞMESI
KCHOL,29.04.2022 18:33:44,0,5,1,0,GENEL_BILGI
KCHOL,29.04.2022 18:34:20,30,2,1,0,YATIRIM_SOZLESME
KCHOL,29.04.2022 18:34:31,30,2,0,0,YENİ_YATIRIM_SÖZLEŞMESI
KCHOL,29.04.2022 18:36:46,0,5,1,0,GENEL_BILGI
KCHOL,29.04.2022 18:39:48,0,5,1,0,GENEL_BILGI
KCHOL,05.05.2022 17:11:03,-20,2,0,0,FINANSAL_RAPOR
KCHOL,09.05.2022 15:12:24,-20,2,0,0,FINANSAL_RAPOR
KCHOL,09.05.2022 18:19:57,0,0,0,0,GENEL_BILGI
KCHOL,09.05.2022 18:21:21,0,0,0,0,GENEL_BILGI
KCHOL,09.05.2022 18:21:54,0,0,0,0,GENEL_BILGI
KCHOL,09.05.2022 18:46:01,0,0,0,0,GENEL_BILGI
KCHOL,13.05.2022 19:34:37,0,2,1,0,YATIRIM_SOZLESME
KCHOL,16.05.2022 16:52:24,0,2,0,0,GENEL_BILGI
KCHOL,16.05.2022 19:36:54,30,2,1,0,YATIRIM_SOZLESME
KCHOL,17.05.2022 18:31:36,30,2,1,0,YATIRIM_SOZLESME
KCHOL,18.05.2022 18:32:54,0,2,1,0,YATIRIM_SOZLESME
KCHOL,20.05.2022 18:31:20,0,2,1,0,YATIRIM_SOZLESME
KCHOL,23.05.2022 18:38:09,0,0,1,0,GENEL_BILGI
KCHOL,24.05.2022 18:35:41,0,0,1,0,GENEL_BILGI
KCHOL,25.05.2022 18:23:09,0,0,1,0,YATIRIM_SOZLESME
KCHOL,26.05.2022 18:28:32,0,0,1,0,GENEL_BILGI
KCHOL,27.05.2022 19:06:49,0,2,1,0,YATIRIM_SOZLESME
KCHOL,30.05.2022 19:39:02,0,0,1,0,GENEL_BILGI
KCHOL,30.05.2022 19:41:19,0,0,0,0,GENEL_BILGI
KCHOL,07.06.2022 16:48:39,0,5,0,0,GENEL_BILGI
KCHOL,08.06.2022 17:40:04,-40,5,1,0,GENEL_BILGI
KCHOL,21.06.2022 18:19:32,0,0,0,0,GENEL_BILGI
KCHOL,29.06.2022 17:16:15,-40,5,1,0,GENEL_BILGI
KCHOL,30.06.2022 16:41:06,0,0,0,0,GENEL_BILGI
KCHOL,01.07.2022 10:21:38,0,0,0,0,GENEL_BILGI
KCHOL,07.07.2022 18:43:37,30,2,1,0,YATIRIM_SOZLESME
KCHOL,07.07.2022 18:52:55,30,2,1,0,YATIRIM_SOZLESME
KCHOL,07.07.2022 18:58:50,0,5,1,0,YATIRIM_SOZLESME
KCHOL,07.07.2022 18:59:38,30,2,1,0,YATIRIM_SOZLESME
KCHOL,07.07.2022 19:05:31,0,5,1,0,GENEL_BILGI
KCHOL,07.07.2022 19:06:37,30,2,1,0,YATIRIM_SOZLESME
KCHOL,07.07.2022 19:10:17,30,2,1,0,YATIRIM_SOZLESME
KCHOL,07.07.2022 19:13:03,0,5,1,0,YATIRIM_SOZLESME
KCHOL,07.07.2022 19:16:22,30,2,1,0,YATIRIM_SOZLESME
KCHOL,07.07.2022 19:20:47,30,2,1,0,YATIRIM_SOZLESME
KCHOL,07.07.2022 19:23:37,30,2,1,0,YATIRIM_SOZLESME
KCHOL,07.07.2022 19:28:31,30,2,1,0,YATIRIM_SOZLESME
KCHOL,19.07.2022 09:32:10,0,0,0,0,GENEL_BILGI
KCHOL,20.07.2022 18:51:38,0,5,0,0,GENEL_BILGI
KCHOL,16.08.2022 17:21:35,-20,2,0,0,FINANSAL_RAPOR
KCHOL,16.08.2022 18:15:34,0,0,0,0,GENEL_BILGI
KCHOL,16.08.2022 18:17:08,0,0,0,0,GENEL_BILGI
KCHOL,16.08.2022 18:17:43,0,0,0,0,GENEL_BILGI
KCHOL,16.08.2022 18:43:33,0,0,0,0,GENEL_BILGI
KCHOL,17.08.2022 16:43:44,0,2,0,0,GENEL_BILGI
KCHOL,25.08.2022 14:52:29,30,2,1,0,YATIRIM_SOZLESME
KCHOL,25.08.2022 15:07:41,30,2,1,0,YETKILİMESLEMI
KCHOL,25.08.2022 18:31:22,30,2,1,0,YENİ_YATIRIM_SÖZLEŞMESI
KCHOL,25.08.2022 18:56:46,30,2,1,0,YATIRIM_SOZLESME
KCHOL,26.08.2022 18:24:22,0,0,0,0,GENEL_BILGI
KCHOL,31.08.2022 12:14:44,30,2,1,0,YATIRIM_SOZLESME
KCHOL,31.08.2022 12:15:12,30,2,1,0,YATIRIM_SOZLESME
KCHOL,31.08.2022 15:33:58,0,2,1,0,YATIRIM_SOZLESME
KCHOL,05.09.2022 17:03:29,0,2,0,0,GENEL_BILGI
