symbol,tarih,sentiment,volatility,is_related_party,currency_impact,category
SNGYO,24.02.2022 16:29:08,0,2,0,0,GENEL_BILGI
SNGYO,03.03.2022 17:41:08,-40,5,1,0,GENEL_BILGI
SNGYO,11.03.2022 19:08:29,0,0,0,0,GENEL_BILGI
SNGYO,11.03.2022 19:24:34,0,0,0,0,GENEL_BILGI
SNGYO,11.03.2022 19:24:53,0,0,0,0,GENEL_BILGI
SNGYO,25.04.2022 18:31:54,0,0,0,0,GENEL_BILGI
SNGYO,27.04.2022 16:53:41,0,2,0,0,YATIRIM_SOZLESME
SNGYO,27.04.2022 18:23:01,0,0,0,0,GENEL_BILGI
SNGYO,28.04.2022 16:09:09,-20,2,0,0,FINANSAL_RAPOR
SNGYO,28.04.2022 17:25:29,0,0,0,0,GENEL_BILGI
SNGYO,28.04.2022 18:39:39,0,0,0,0,GENEL_BILGI
SNGYO,28.04.2022 18:41:24,0,0,0,0,GENEL_BILGI
SNGYO,29.04.2022 18:05:05,0,0,0,0,GENEL_BILGI
SNGYO,05.05.2022 17:00:02,0,5,0,0,GENEL_BILGI
SNGYO,05.05.2022 17:11:03,-20,2,0,0,FINANSAL_RAPOR
SNGYO,09.05.2022 16:36:47,0,5,0,0,GENEL_BILGI
SNGYO,09.05.2022 19:13:32,0,0,0,0,GENEL_BILGI
SNGYO,10.05.2022 18:48:20,-20,2,0,0,FINANSAL_RAPOR
SNGYO,10.05.2022 18:48:48,-20,2,0,0,FINANSAL_RAPOR
SNGYO,10.05.2022 18:49:09,0,0,0,0,GENEL_BILGI
SNGYO,12.05.2022 16:46:27,0,2,0,0,rutin_bilgilendirme
SNGYO,17.05.2022 16:42:47,0,2,0,0,ROUTINE_BILGI
SNGYO,27.05.2022 18:53:14,0,0,0,0,GENEL_BILGI
SNGYO,30.05.2022 17:08:05,0,0,0,0,GENEL_BILGI
SNGYO,31.05.2022 19:00:39,0,0,0,0,GENEL_BILGI
SNGYO,07.06.2022 17:24:05,30,1,0,2,SERMAYE_TEMETTU
SNGYO,09.06.2022 18:11:59,0,0,0,0,GENEL_BILGI
SNGYO,20.06.2022 09:04:32,0,0,0,0,GENEL_BILGI
SNGYO,20.06.2022 19:27:57,0,0,0,0,GENEL_BILGI
SNGYO,21.06.2022 14:25:47,0,0,0,0,GENEL_BILGI
SNGYO,30.06.2022 18:26:46,-20,2,0,0,FINANSAL_RAPOR
SNGYO,01.07.2022 18:59:06,30,1,0,0,SERMAYE_TEMETTU
SNGYO,04.07.2022 18:45:33,30,1,0,0,SERMAYE_TEMETTU
SNGYO,05.07.2022 12:47:47,0,0,0,0,GENEL_BILGI
SNGYO,19.07.2022 15:44:07,30,2,0,2,SERMAYE_TEMETTU
SNGYO,20.07.2022 09:06:53,30,1,1,0,SERMAYE_TEMETTU
SNGYO,29.07.2022 10:22:53,-40,5,1,0,GENEL_BILGI
SNGYO,29.07.2022 17:22:03,-40,5,1,0,GENEL_BILGI
SNGYO,02.08.2022 09:12:27,0,0,0,0,GENEL_BILGI
SNGYO,04.08.2022 12:24:23,-40,5,1,0,GENEL_BILGI
SNGYO,04.08.2022 12:41:53,-40,5,1,0,GENEL_BILGI
SNGYO,04.08.2022 18:29:11,-40,5,1,0,GENEL_BILGI
SNGYO,09.08.2022 09:10:39,30,2,0,0,YETKISIZ_KAYIT
SNGYO,09.08.2022 10:01:58,-40,5,1,0,GENEL_BILGI
SNGYO,11.08.2022 10:12:23,-40,5,1,0,GENEL_BILGI
SNGYO,11.08.2022 18:25:18,-40,5,0,0,GENEL_BILGI
SNGYO,12.08.2022 15:56:10,-20,2,0,0,FINANSAL_RAPOR
SNGYO,18.08.2022 20:48:19,0,2,0,0,FINANSAL_RAPOR
SNGYO,18.08.2022 20:49:46,-20,2,0,0,FINANSAL_RAPOR
SNGYO,18.08.2022 20:51:20,0,0,0,0,GENEL_BILGI
SNGYO,22.08.2022 09:14:20,0,0,0,0,GENEL_BILGI
SNGYO,26.08.2022 11:23:36,30,1,1,0,SERMAYE_TEMETTU
SNGYO,13.09.2022 10:09:58,-40,5,1,0,GENEL_BILGI
SNGYO,14.09.2022 09:04:37,30,2,0,0,YETIRIM_YATIRIM
SNGYO,14.09.2022 11:39:13,-40,5,1,0,GENEL_BILGI
SNGYO,16.09.2022 16:27:31,0,2,1,0,YETKILİLERIN_KARARLI_KAYITLAR
SNGYO,26.09.2022 14:03:19,-40,5,1,0,GENEL_BILGI
SNGYO,27.09.2022 10:34:04,-40,5,1,0,GENEL_BILGI
SNGYO,27.09.2022 19:46:38,0,0,0,0,GENEL_BILGI
SNGYO,28.09.2022 19:15:38,0,2,0,0,GENEL_BILGI
SNGYO,04.10.2022 19:13:17,0,0,0,0,GENEL_BILGI
SNGYO,05.10.2022 19:11:31,0,0,0,0,GENEL_BILGI
SNGYO,12.10.2022 18:45:47,30,2,0,0,YATIRIM_SOZLESME
SNGYO,14.10.2022 19:22:36,0,0,0,0,GENEL_BILGI
SNGYO,26.10.2022 18:15:05,0,0,0,0,GENEL_BILGI
SNGYO,08.11.2022 19:34:18,0,0,0,0,GENEL_BILGI
SNGYO,09.11.2022 10:00:18,-40,5,1,0,GENEL_BILGI
SNGYO,09.11.2022 21:14:31,-20,2,0,0,FINANSAL_RAPOR
SNGYO,09.11.2022 21:15:50,0,0,0,0,GENEL_BILGI
SNGYO,11.11.2022 18:29:13,-40,5,1,0,GENEL_BILGI
SNGYO,16.11.2022 10:10:09,-40,5,1,0,GENEL_BILGI
SNGYO,18.11.2022 13:09:44,-40,5,1,0,GENEL_BILGI
SNGYO,21.11.2022 18:59:20,0,0,0,0,GENEL_BILGI
SNGYO,29.11.2022 09:07:25,0,0,0,0,GENEL_BILGI
SNGYO,29.11.2022 18:48:30,0,0,0,0,GENEL_BILGI
SNGYO,30.11.2022 18:33:43,0,0,0,0,GENEL_BILGI
SNGYO,02.12.2022 09:01:37,-20,2,0,0,FINANSAL_RAPOR
SNGYO,02.12.2022 18:44:49,0,0,0,0,GENEL_BILGI
SNGYO,05.12.2022 16:29:36,0,5,1,0,GENEL_BILGI
SNGYO,06.12.2022 13:41:06,0,0,0,0,GENEL_BILGI
SNGYO,12.12.2022 18:36:12,0,0,0,0,GENEL_BILGI
SNGYO,15.12.2022 15:47:22,-40,5,1,0,GENEL_BILGI
SNGYO,06.01.2023 16:37:51,0,2,0,0,GENEL_BILGI
SNGYO,11.01.2023 14:44:11,-40,5,1,0,GENEL_BILGI
SNGYO,31.01.2023 18:16:34,0,0,0,0,GENEL_BILGI
SNGYO,01.02.2023 18:13:12,0,0,1,0,GENEL_BILGI
SNGYO,03.02.2023 07:12:57,0,0,0,0,GENEL_BILGI
SNGYO,03.02.2023 07:13:46,0,0,0,0,GENEL_BILGI
SNGYO,03.02.2023 07:14:00,0,0,0,0,GENEL_BILGI
SNGYO,16.02.2023 11:39:01,-40,5,1,0,GENEL_BILGI
SNGYO,02.03.2023 16:35:37,0,2,0,0,rutin_bilgilendirme
SNGYO,03.03.2023 16:52:49,0,2,0,0,ROUTINE_BILGI
SNGYO,14.03.2023 16:59:46,0,0,0,0,GENEL_BILGI
SNGYO,15.03.2023 15:07:59,-40,5,1,0,GENEL_BILGI
SNGYO,17.04.2023 09:13:14,0,0,0,0,GENEL_BILGI
SNGYO,25.04.2023 21:10:47,0,0,0,0,GENEL_BILGI
SNGYO,02.05.2023 11:59:02,-40,5,1,0,GENEL_BILGI
SNGYO,03.05.2023 11:37:28,-40,5,1,0,GENEL_BILGI
SNGYO,10.05.2023 20:52:22,0,2,0,0,FINANSAL_RAPOR
SNGYO,10.05.2023 20:53:14,0,0,0,0,GENEL_BILGI
SNGYO,10.05.2023 20:54:10,0,0,0,0,GENEL_BILGI
SNGYO,10.05.2023 20:54:37,0,0,0,0,GENEL_BILGI
SNGYO,12.05.2023 16:54:45,0,2,0,0,YATIRIM_SOZLESME
SNGYO,17.05.2023 17:46:39,0,0,1,0,GENEL_BILGI
SNGYO,31.05.2023 16:34:03,30,2,0,0,YATIRIM_SOZLESME
SNGYO,01.06.2023 14:02:24,0,0,0,0,GENEL_BILGI
SNGYO,14.06.2023 18:01:45,0,0,0,0,GENEL_BILGI
SNGYO,14.06.2023 19:15:19,0,0,0,0,GENEL_BILGI
SNGYO,21.08.2023 23:31:39,0,2,0,0,FINANSAL_RAPOR
SNGYO,21.08.2023 23:31:58,-20,2,0,0,FINANSAL_RAPOR
SNGYO,21.08.2023 23:32:11,0,0,0,0,GENEL_BILGI
SNGYO,21.08.2023 23:32:23,0,0,0,0,GENEL_BILGI
SNGYO,06.09.2023 18:31:53,0,1,1,0,YATIRIM_SOZLESME
SNGYO,07.09.2023 17:31:28,-20,2,1,0,FINANSAL_RAPOR
SNGYO,13.09.2023 17:02:33,-40,5,1,0,GENEL_BILGI
SNGYO,18.09.2023 17:44:40,-40,5,1,0,GENEL_BILGI
SNGYO,27.09.2023 18:11:14,0,0,0,0,GENEL_BILGI
SNGYO,12.10.2023 15:06:57,-40,5,1,0,GENEL_BILGI
SNGYO,20.10.2023 11:25:04,-40,5,1,0,GENEL_BILGI
SNGYO,25.10.2023 14:55:11,-40,5,1,0,GENEL_BILGI
SNGYO,30.10.2023 18:15:54,0,0,0,0,GENEL_BILGI
SNGYO,09.11.2023 19:29:00,0,0,0,0,GENEL_BILGI
SNGYO,05.01.2024 19:58:00,0,0,0,0,GENEL_BILGI
SNGYO,10.01.2024 17:41:13,0,0,0,0,GENEL_BILGI
SNGYO,17.01.2024 11:46:01,-20,2,0,0,FINANSAL_RAPOR
SNGYO,31.01.2024 18:45:46,0,0,0,0,GENEL_BILGI
SNGYO,27.02.2024 17:42:04,-40,5,1,0,GENEL_BILGI
SNGYO,21.03.2024 15:53:25,-40,5,1,0,GENEL_BILGI
SNGYO,22.03.2024 16:47:23,-40,5,1,0,GENEL_BILGI
SNGYO,01.04.2024 11:26:24,-40,5,1,0,GENEL_BILGI
SNGYO,25.04.2024 16:32:43,-40,5,1,0,GENEL_BILGI
SNGYO,20.05.2024 18:54:22,0,0,0,0,GENEL_BILGI
SNGYO,20.05.2024 18:54:34,0,0,0,0,GENEL_BILGI
SNGYO,21.05.2024 10:01:47,-40,5,1,0,GENEL_BILGI
SNGYO,22.05.2024 18:10:06,0,0,0,0,GENEL_BILGI
SNGYO,30.05.2024 15:04:08,-40,5,1,0,GENEL_BILGI
SNGYO,31.05.2024 16:07:14,0,0,1,0,GENEL_BILGI
SNGYO,09.06.2024 14:04:00,0,0,0,0,GENEL_BILGI
SNGYO,09.06.2024 14:04:09,0,0,0,0,GENEL_BILGI
SNGYO,09.06.2024 14:04:27,0,0,0,0,GENEL_BILGI
SNGYO,15.06.2024 21:06:58,-20,2,0,0,FINANSAL_RAPOR
SNGYO,15.06.2024 21:07:33,0,0,0,0,GENEL_BILGI
SNGYO,04.07.2024 15:02:13,0,0,0,0,GENEL_BILGI
SNGYO,04.07.2024 15:07:55,0,0,0,0,GENEL_BILGI
SNGYO,18.07.2024 18:11:41,30,2,0,0,SERMAYE_TEMETTU
SNGYO,18.07.2024 18:53:54,30,1,0,2,SERMAYE_TEMETTU
SNGYO,12.08.2024 15:51:09,-40,5,1,0,GENEL_BILGI
SNGYO,12.08.2024 17:37:17,-40,5,1,0,GENEL_BILGI
SNGYO,13.08.2024 13:03:07,-40,5,1,0,GENEL_BILGI
SNGYO,23.08.2024 18:34:04,0,5,0,0,GENEL_BILGI
SNGYO,30.09.2024 23:33:22,0,2,0,0,FINANSAL_RAPOR
SNGYO,30.09.2024 23:33:49,0,0,0,0,GENEL_BILGI
SNGYO,30.09.2024 23:34:40,0,0,0,0,GENEL_BILGI
SNGYO,11.11.2024 18:15:29,-20,2,0,0,FINANSAL_RAPOR
SNGYO,11.11.2024 18:16:13,0,0,0,0,GENEL_BILGI
SNGYO,11.11.2024 18:16:24,0,0,0,0,GENEL_BILGI
SNGYO,19.11.2024 18:10:26,-20,2,0,0,FINANSAL_RAPOR
SNGYO,04.12.2024 13:14:27,0,1,1,0,GENEL_BILGI
SNGYO,06.12.2024 15:18:52,30,2,0,2,SERMAYE_TEMETTU
SNGYO,09.12.2024 09:09:31,0,1,1,0,GENEL_BILGI
SNGYO,11.12.2024 11:58:43,0,0,1,0,GENEL_BILGI
SNGYO,12.12.2024 09:28:56,-20,2,0,0,FINANSAL_RAPOR
SNGYO,12.12.2024 10:55:17,-40,5,1,0,GENEL_BILGI
SNGYO,23.12.2024 11:49:46,30,2,0,0,SERMAYE_TEMETTU
SNGYO,09.01.2025 17:45:03,-20,2,1,0,FINANSAL_RAPOR
SNGYO,13.01.2025 16:16:55,0,0,0,0,GENEL_BILGI
SNGYO,13.01.2025 17:32:39,0,0,0,0,GENEL_BILGI
SNGYO,24.01.2025 20:49:09,0,0,0,0,GENEL_BILGI
SNGYO,12.03.2025 00:11:39,0,0,0,0,GENEL_BILGI
SNGYO,12.03.2025 01:00:45,0,0,0,0,GENEL_BILGI
SNGYO,12.03.2025 01:02:47,0,0,0,0,GENEL_BILGI
SNGYO,12.03.2025 10:00:06,-40,5,1,0,GENEL_BILGI
SNGYO,14.03.2025 09:07:06,0,0,0,0,GENEL_BILGI
SNGYO,14.03.2025 09:21:08,0,0,0,0,GENEL_BILGI
SNGYO,14.03.2025 09:29:38,0,0,0,0,GENEL_BILGI
SNGYO,27.03.2025 10:57:44,-40,5,1,0,GENEL_BILGI
SNGYO,24.04.2025 16:58:00,30,1,0,2,SERMAYE_TEMETTU
SNGYO,09.05.2025 18:16:23,-20,2,0,0,FINANSAL_RAPOR
SNGYO,09.05.2025 18:16:49,-20,2,0,0,FINANSAL_RAPOR
SNGYO,09.05.2025 18:17:33,0,0,0,0,GENEL_BILGI
SNGYO,30.05.2025 19:12:51,30,2,1,0,YATIRIM_SOZLESME
SNGYO,03.06.2025 16:40:56,0,0,0,0,GENEL_BILGI
SNGYO,18.06.2025 14:26:21,30,2,0,0,YATIRIM_SOZLESME
SNGYO,19.06.2025 10:28:56,-40,5,1,0,GENEL_BILGI
SNGYO,27.06.2025 15:41:09,0,0,0,0,GENEL_BILGI
SNGYO,30.06.2025 15:39:59,0,2,0,0,FINANSAL_RAPOR
SNGYO,20.07.2025 12:54:54,0,0,0,0,GENEL_BILGI
SNGYO,13.08.2025 23:24:46,0,2,0,0,FINANSAL_RAPOR
SNGYO,14.08.2025 18:36:02,0,0,0,0,GENEL_BILGI
SNGYO,14.08.2025 18:44:06,0,0,0,0,GENEL_BILGI
SNGYO,14.08.2025 19:03:32,0,0,0,0,GENEL_BILGI
SNGYO,22.08.2025 16:49:52,0,0,0,0,GENEL_BILGI
SNGYO,02.09.2025 15:48:30,-40,5,1,0,GENEL_BILGI
SNGYO,03.09.2025 10:41:00,-40,5,1,0,GENEL_BILGI
SNGYO,08.09.2025 17:04:09,-40,5,1,0,GENEL_BILGI
